CountyNo;CountyName;State;Fips;Site;Lat;Long;Population;Area;Density;Infected
381;charlton;Georgia;13;49;30.79;-82.021;10282;773.6;13.8;197
382;chatham;Georgia;13;51;32.029;-81.109;232048;416.7;572.4;145
383;chattahoochee;Georgia;13;53;32.349;-84.914;14882;248.8;54.3;28
384;chattooga;Georgia;13;55;34.497;-85.344;25470;313.3;84.7;77
385;cherokee;Georgia;13;57;34.16;-84.504;141903;424;411.9;204
386;clarke;Georgia;13;59;33.95;-83.379;101489;119.2;872.1;617
387;clay;Georgia;13;61;31.63;-85.008;3357;195.2;17;208
388;clayton;Georgia;13;63;33.559;-84.367;236517;142.7;1857.3;313
389;clinch;Georgia;13;65;31.016;-82.743;6878;800.3;8.7;18
390;cobb;Georgia;13;67;33.944;-84.551;607751;340.1;1922.9;259
391;coffee;Georgia;13;69;31.518;-82.842;37413;570.6;69;19
392;colquitt;Georgia;13;71;31.181;-83.769;42053;544.2;80.4;161
393;columbia;Georgia;13;73;33.515;-82.16;89288;290;346.8;364
394;cook;Georgia;13;75;31.151;-83.425;15771;228.9;71;47
395;coweta;Georgia;13;77;33.381;-84.741;89215;442.6;238.1;153
396;crawford;Georgia;13;79;32.707;-83.934;12495;325;39.7;328
397;crisp;Georgia;13;81;31.951;-83.778;21996;273.7;80.5;19
398;dade;Georgia;13;83;34.886;-85.496;15154;174;91.9;71
399;dawson;Georgia;13;85;34.397;-84.102;15999;210.8;90.4;9
400;decatur;Georgia;13;87;30.884;-84.567;28240;596.8;47.9;39
401;de kalb;Georgia;13;89;33.791;-84.251;665865;268.2;2519.3;23
402;dodge;Georgia;13;91;32.207;-83.174;19171;500.3;39;36
403;dooly;Georgia;13;93;32.167;-83.785;11525;391.9;29.6;59
404;dougherty;Georgia;13;95;31.572;-84.162;96065;329.6;290.3;87
405;douglas;Georgia;13;97;33.728;-84.73;92174;200;536;188
406;early;Georgia;13;99;31.334;-84.917;12354;511.3;23.6;128
407;echols;Georgia;13;101;30.709;-83.056;3754;404.1;10.1;96
408;effingham;Georgia;13;103;32.293;-81.306;37535;477.6;93.5;51
409;elbert;Georgia;13;105;34.124;-82.876;20511;350.9;59.6;105
410;emanuel;Georgia;13;107;32.587;-82.306;21837;685.7;32.2;416
411;evans;Georgia;13;109;32.169;-81.906;10495;184.9;60.8;59
412;fannin;Georgia;13;111;34.904;-84.317;19798;385.6;56;18
413;fayette;Georgia;13;113;33.427;-84.511;91263;197;514.4;48
414;floyd;Georgia;13;115;34.255;-85.182;90565;513.1;183.2;88
415;forsyth;Georgia;13;117;34.197;-84.143;98407;224.1;588.5;343
416;franklin;Georgia;13;119;34.377;-83.184;20285;261.9;81.9;456
417;fulton;Georgia;13;121;33.832;-84.391;816006;528.6;1540.7;87
418;gilmer;Georgia;13;123;34.678;-84.482;23456;426.7;62.7;225
419;glascock;Georgia;13;125;33.237;-82.607;2556;144.1;18.3;7
420;glynn;Georgia;13;127;31.197;-81.478;67568;419.8;170;50
421;gordon;Georgia;13;129;34.5;-84.906;44104;355.5;138;86
422;grady;Georgia;13;131;30.88;-84.22;23659;458.1;53;14
423;greene;Georgia;13;133;33.561;-83.156;14406;387.4;40.4;63
424;gwinnett;Georgia;13;135;33.944;-84.079;588448;432.5;1620.2;209
425;habersham;Georgia;13;137;34.566;-83.542;35902;276.7;140.8;423
426;hall;Georgia;13;139;34.284;-83.843;139277;392.8;409.7;58
427;hancock;Georgia;13;141;33.26;-82.994;10076;473.2;20.7;93
428;haralson;Georgia;13;143;33.763;-85.187;25690;282.1;99.5;78
429;harris;Georgia;13;145;32.713;-84.901;23695;463.7;57.8;348
430;hart;Georgia;13;147;34.353;-82.963;22997;232.2;100.6;58
431;heard;Georgia;13;149;33.307;-85.112;11012;296;38.1;28
432;henry;Georgia;13;151;33.491;-84.183;119341;321.9;495.4;18
433;houston;Georgia;13;153;32.575;-83.657;110765;376.7;328.5;245
434;irwin;Georgia;13;155;31.605;-83.279;9931;356.8;27.8;172
435;jackson;Georgia;13;157;34.136;-83.566;41589;339.6;145.9;151
436;jasper;Georgia;13;159;33.353;-83.715;11426;368.3;34.9;251
437;jeff davis;Georgia;13;161;31.847;-82.602;12684;332.7;38.5;64
438;jefferson;Georgia;13;163;33.057;-82.408;17266;524.4;32.2;397
439;jenkins;Georgia;13;165;32.797;-81.951;8575;349.8;24.8;20
440;johnson;Georgia;13;167;32.699;-82.685;8560;304.3;31.5;119
441;jones;Georgia;13;169;32.958;-83.551;23639;393.8;66.6;143
442;lamar;Georgia;13;171;33.076;-84.155;15912;184.8;88.8;204
443;lanier;Georgia;13;173;31.036;-83.08;7241;185.4;40.2;41
444;laurens;Georgia;13;175;32.519;-82.923;44874;812.2;57.5;30
445;lee;Georgia;13;177;31.688;-84.165;24757;355.8;84.1;127
446;liberty;Georgia;13;179;31.831;-81.583;61610;488.8;126.3;55
447;lincoln;Georgia;13;181;33.783;-82.449;8348;211.1;39.8;273
448;long;Georgia;13;183;31.778;-81.737;10304;400.3;27.3;421
449;lowndes;Georgia;13;185;30.856;-83.276;92115;504.3;189.9;11
450;lumpkin;Georgia;13;187;34.531;-83.98;21016;283;84.5;29
451;mcduffie;Georgia;13;189;33.461;-82.47;21231;259.8;82.8;149
452;mcintosh;Georgia;13;191;31.476;-81.409;10847;424.2;26.3;37
453;macon;Georgia;13;193;32.329;-84.038;14074;403.2;34.6;21
454;madison;Georgia;13;195;34.107;-83.241;25730;282.3;96.7;45
455;marion;Georgia;13;197;32.374;-84.524;7144;367;19.4;153
456;meriwether;Georgia;13;199;33.005;-84.671;22534;503.3;45.2;25
457;miller;Georgia;13;201;31.161;-84.733;6383;282.4;21.8;77
458;mitchell;Georgia;13;205;31.217;-84.172;23932;511.9;46.6;165
459;monroe;Georgia;13;207;33.03;-83.906;21757;395.6;59.2;3
460;montgomery;Georgia;13;209;32.166;-82.533;8270;239.6;37.4;6
461;morgan;Georgia;13;211;33.601;-83.486;15457;347.7;48.9;125
462;murray;Georgia;13;213;34.779;-84.791;36506;344.4;117.8;52
463;muscogee;Georgia;13;215;32.483;-84.932;186291;216.3;845.5;20
464;newton;Georgia;13;217;33.575;-83.889;62001;271.5;300.3;101
465;oconee;Georgia;13;219;33.875;-83.45;26225;184.3;157;235
466;oglethorpe;Georgia;13;221;33.912;-83.138;12635;439.2;30.9;54
467;paulding;Georgia;13;223;33.892;-84.813;81678;312.7;338.8;81
468;peach;Georgia;13;225;32.583;-83.838;23668;151.1;163.3;40
469;pickens;Georgia;13;227;34.456;-84.437;22983;232.1;119.7;15
470;pierce;Georgia;13;229;31.319;-82.236;15636;315.6;53;72
471;pike;Georgia;13;231;33.099;-84.368;13688;218.4;72.1;201
472;polk;Georgia;13;233;34.011;-85.179;38127;311.1;129.4;254
473;pulaski;Georgia;13;235;32.272;-83.477;9588;247.4;39.8;41
474;putnam;Georgia;13;237;33.313;-83.347;18812;344.6;57.3;328
475;quitman;Georgia;13;239;31.859;-85.073;2598;151.5;16.3;520
476;rabun;Georgia;13;241;34.877;-83.409;15050;370;43.3;67
477;randolph;Georgia;13;243;31.761;-84.752;7791;429.2;17.1;47
478;richmond;Georgia;13;245;33.428;-82.045;199775;324.1;605.6;259
479;rockdale;Georgia;13;247;33.642;-84.022;70111;130.7;587.7;9
480;schley;Georgia;13;249;32.242;-84.303;3766;167.6;24.1;28
481;screven;Georgia;13;251;32.727;-81.631;15374;648.7;23.6;5
482;seminole;Georgia;13;253;30.972;-84.87;9369;235.2;39.4;290
483;spalding;Georgia;13;255;33.258;-84.272;58417;195.4;311.6;303
484;stephens;Georgia;13;257;34.559;-83.291;25435;178.7;139.8;450
485;stewart;Georgia;13;259;32.08;-84.756;5252;458.7;10.9;310
486;sumter;Georgia;13;261;32.06;-84.22;33200;485.3;67.7;24
487;talbot;Georgia;13;263;32.699;-84.575;6498;393.2;16.8;202
488;taliaferro;Georgia;13;265;33.568;-82.885;2077;195.3;9.7;69
489;tattnall;Georgia;13;267;32.033;-82.05;22305;483.8;47.5;71
490;taylor;Georgia;13;269;32.563;-84.211;8815;377.4;23.8;58
491;telfair;Georgia;13;271;32.009;-82.897;11794;440.5;29.3;349
492;terrell;Georgia;13;273;31.774;-84.426;10970;335.4;32.7;84
493;thomas;Georgia;13;275;30.868;-83.948;42737;544.6;80.8;99
494;tift;Georgia;13;277;31.452;-83.516;38407;259.2;155;96
495;toombs;Georgia;13;279;32.183;-82.368;26067;369.1;72.5;91
496;towns;Georgia;13;281;34.941;-83.777;9319;166.5;60.8;74
497;treutlen;Georgia;13;283;32.387;-82.587;6854;200.7;35.1;16
498;troup;Georgia;13;285;33.034;-85.033;58779;413.9;147.9;73
499;turner;Georgia;13;287;31.701;-83.636;9504;286.2;32.8;15
500;twiggs;Georgia;13;289;32.701;-83.412;10590;358.7;29.1;152
501;union;Georgia;13;291;34.871;-83.998;17289;321.9;60.9;42
502;upson;Georgia;13;293;32.906;-84.325;27597;325.5;86.3;29
503;walker;Georgia;13;295;34.84;-85.295;61053;446.6;141.9;14
504;walton;Georgia;13;297;33.791;-83.78;60687;325.7;220.9;41
505;ware;Georgia;13;299;31.225;-82.382;35483;892.3;39.9;48
506;warren;Georgia;13;301;33.405;-82.667;6336;284.4;22;95
507;washington;Georgia;13;303;32.962;-82.779;21176;678.5;31;152
508;wayne;Georgia;13;305;31.611;-81.917;26565;644.6;43.7;207
509;webster;Georgia;13;307;32.052;-84.559;2390;209.2;11.1;4
510;wheeler;Georgia;13;309;32.147;-82.749;6179;297.7;22.1;168
511;white;Georgia;13;311;34.601;-83.742;19944;240.7;98;52
512;whitfield;Georgia;13;313;34.79;-84.967;83525;290.2;308.3;325
513;wilcox;Georgia;13;315;31.977;-83.414;8577;380.3;22.9;141
514;wilkes;Georgia;13;317;33.758;-82.754;10687;471.5;22.4;97
515;wilkinson;Georgia;13;319;32.842;-83.24;10220;446.5;22.8;137
516;worth;Georgia;13;321;31.537;-83.861;21967;569.8;38.6;122
517;ada;Idaho;16;1;43.613;-116.286;300904;1055;315.2;235
518;adams;Idaho;16;3;44.832;-116.386;3476;1364.6;2.5;15
519;bannock;Idaho;16;5;42.867;-112.423;75565;1113.3;68;0
520;bear lake;Idaho;16;7;42.312;-111.34;6411;971.4;6.5;90
521;benewah;Idaho;16;9;47.273;-116.64;9171;776.1;11.5;75
522;bingham;Idaho;16;11;43.213;-112.363;41735;2094.7;20.6;81
523;blaine;Idaho;16;13;43.555;-114.301;18991;2644.8;8;168
524;boise;Idaho;16;15;43.908;-115.987;6670;1902.5;3.9;94
525;bonner;Idaho;16;17;48.238;-116.636;36835;1737.7;22.9;346
526;bonneville;Idaho;16;19;43.496;-112.005;82522;1868.5;48;417
527;boundary;Idaho;16;21;48.707;-116.305;9871;1268.8;8.2;37
528;butte;Idaho;16;23;43.692;-113.293;2899;2233;1.3;295
529;camas;Idaho;16;25;43.353;-114.779;991;1075;0.9;248
530;canyon;Idaho;16;27;43.613;-116.634;131441;589.7;268;545
531;caribou;Idaho;16;29;42.646;-111.653;7304;1766;4.1;52
532;cassia;Idaho;16;31;42.484;-113.743;21416;2566.4;8.3;321
533;clark;Idaho;16;33;44.181;-112.274;1022;1764.6;0.5;32
534;clearwater;Idaho;16;35;46.487;-116.176;8930;2461.4;3.4;375
535;custer;Idaho;16;37;44.288;-114.097;4342;4925.4;0.8;82
536;elmore;Idaho;16;39;43.097;-115.714;29130;3077.6;9.4;62
537;franklin;Idaho;16;41;42.102;-111.873;11329;665.4;18.3;78
538;fremont;Idaho;16;43;44.009;-111.616;11819;1866.8;6.6;149
539;gem;Idaho;16;45;43.885;-116.51;15181;562.6;28.4;344
540;gooding;Idaho;16;47;42.852;-114.752;14155;730.8;19.6;64
541;idaho;Idaho;16;49;45.969;-116.104;15511;8483.8;1.8;212
542;jefferson;Idaho;16;51;43.702;-111.989;19155;1095.1;19;244
543;jerome;Idaho;16;53;42.695;-114.449;18342;599.8;32.1;67
544;kootenai;Idaho;16;55;47.733;-116.825;108685;1245.1;98.3;145
545;latah;Idaho;16;57;46.743;-116.928;34935;1076.7;32.7;99
546;lemhi;Idaho;16;59;45.127;-113.855;7806;4564.4;1.7;375
547;lewis;Idaho;16;61;46.236;-116.268;3747;479;7.8;456
548;lincoln;Idaho;16;63;42.971;-114.323;4044;1205.5;3.6;159
549;madison;Idaho;16;65;43.82;-111.791;27467;471.5;65.3;31
550;minidoka;Idaho;16;67;42.617;-113.71;20174;759.6;25.3;227
551;nez perce;Idaho;16;69;46.395;-116.951;37410;849.1;44.5;21
552;oneida;Idaho;16;71;42.178;-112.308;4125;1200.3;3.5;85
553;owyhee;Idaho;16;73;43.368;-116.658;10644;7678;1.4;132
554;payette;Idaho;16;75;44.023;-116.895;20578;407.5;53;226
555;power;Idaho;16;77;42.773;-112.829;7538;1396.6;5.4;94
556;shoshone;Idaho;16;79;47.513;-116.081;13771;2633.9;4.9;102
557;teton;Idaho;16;81;43.704;-111.131;5999;450.4;16.1;42
558;twin falls;Idaho;16;83;42.558;-114.51;64284;1925;35.3;441
559;valley;Idaho;16;85;44.748;-116.068;7651;3677.8;2.2;51
560;washington;Idaho;16;87;44.3;-116.918;9977;1456.3;6.9;147
561;adams;Illinois;17;1;39.945;-91.329;68277;856.6;78.1;99
562;alexander;Illinois;17;3;37.141;-89.282;9590;236.3;38.9;94
563;bond;Illinois;17;5;38.887;-89.433;17633;380.2;47.3;213
564;boone;Illinois;17;7;42.291;-88.849;41786;281.3;172.4;458
565;brown;Illinois;17;9;39.964;-90.744;6950;305.6;22.3;111
566;bureau;Illinois;17;11;41.384;-89.427;35503;868.5;40.5;283
567;calhoun;Illinois;17;13;39.131;-90.639;5084;253.8;20.4;71
568;carroll;Illinois;17;15;42.072;-89.966;16674;444.2;36.8;65
569;cass;Illinois;17;17;39.979;-90.312;13695;375.9;36.8;15
570;champaign;Illinois;17;19;40.132;-88.232;179669;996.8;185;348
571;christian;Illinois;17;21;39.525;-89.254;35372;709.1;49.8;326
572;clark;Illinois;17;23;39.349;-87.804;17008;501.5;33.7;24
573;clay;Illinois;17;25;38.717;-88.487;14560;469.2;30.2;451
574;clinton;Illinois;17;27;38.587;-89.461;35535;474.2;76;157
575;coles;Illinois;17;29;39.489;-88.259;53196;508.3;101.4;81
576;cook;Illinois;17;31;41.865;-87.753;5376741;945.7;5633.7;207
577;crawford;Illinois;17;33;39.005;-87.747;20452;443.5;45.2;67
578;cumberland;Illinois;17;35;39.277;-88.282;11253;346;32;155
579;de kalb;Illinois;17;37;41.923;-88.733;88969;631.2;151.3;162
580;de witt;Illinois;17;39;40.171;-88.911;16798;397.6;41.7;47
581;douglas;Illinois;17;41;39.768;-88.274;19922;416.9;47.8;189
582;du page;Illinois;17;43;41.85;-88.068;904161;333.7;2783.3;30
583;edgar;Illinois;17;45;39.638;-87.716;19704;623.6;30.9;51
584;edwards;Illinois;17;47;38.403;-88.04;6971;222.3;30.4;55
585;effingham;Illinois;17;49;39.095;-88.576;34264;478.7;72.2;160
586;fayette;Illinois;17;51;38.994;-89.035;21802;716.5;30.2;135
587;ford;Illinois;17;53;40.529;-88.217;14241;485.9;29.4;72
588;franklin;Illinois;17;55;37.963;-88.956;39018;412.1;95.8;54
589;fulton;Illinois;17;57;40.521;-90.121;38250;865.6;43.5;299
590;gallatin;Illinois;17;59;37.769;-88.237;6445;323.7;19.1;241
591;greene;Illinois;17;61;39.373;-90.373;14761;543.1;26.8;29
592;grundy;Illinois;17;63;41.33;-88.364;37535;419.9;97.8;77
593;hamilton;Illinois;17;65;38.093;-88.556;8621;435.2;19.3;238
594;hancock;Illinois;17;67;40.424;-91.197;20121;794.6;24.4;23
595;hardin;Illinois;17;69;37.479;-88.289;4800;178.3;26.5;132
596;henderson;Illinois;17;71;40.83;-90.948;8213;378.8;21.2;45
597;henry;Illinois;17;73;41.347;-90.134;51020;823.2;61.4;123
598;iroquois;Illinois;17;75;40.763;-87.828;31334;1116.4;27.5;78
599;jackson;Illinois;17;77;37.752;-89.284;59612;588.1;99.1;136
600;jasper;Illinois;17;79;39.003;-88.157;10117;494.4;20.3;438
601;jefferson;Illinois;17;81;38.308;-88.911;40045;570.6;70.8;336
602;jersey;Illinois;17;83;39.073;-90.322;21668;369.2;60.5;22
603;jo daviess;Illinois;17;85;42.411;-90.301;22289;601.1;37.6;33
604;johnson;Illinois;17;87;37.469;-88.868;12878;346;37.6;21
605;kane;Illinois;17;89;41.919;-88.325;404119;520.3;908;69
606;kankakee;Illinois;17;91;41.143;-87.848;103833;676.7;158.4;23
607;kendall;Illinois;17;93;41.666;-88.399;54544;320.6;226.3;81
608;knox;Illinois;17;95;40.937;-90.329;55836;716.3;75.2;134
609;lake;Illinois;17;97;42.309;-87.959;644356;443.7;1561.5;343
610;la salle;Illinois;17;99;41.348;-88.898;111509;1135.2;99;151
611;lawrence;Illinois;17;101;38.717;-87.722;15452;372;43;424
612;lee;Illinois;17;103;41.809;-89.396;36062;725.5;49.3;99
613;livingston;Illinois;17;105;40.907;-88.574;39678;1043.8;37.4;163
614;logan;Illinois;17;107;40.141;-89.362;31183;618.1;49.7;133
615;mcdonough;Illinois;17;109;40.47;-90.668;32913;589.3;55;33
616;mchenry;Illinois;17;111;42.276;-88.344;260077;603.3;491.2;50
617;mclean;Illinois;17;113;40.495;-88.955;150433;1183.5;133.5;314
618;macon;Illinois;17;115;39.851;-88.948;114706;580.5;191.2;13
619;macoupin;Illinois;17;117;39.195;-89.878;49019;863.6;56.8;31
620;madison;Illinois;17;119;38.803;-90.029;258941;725;364.6;387
621;marion;Illinois;17;121;38.59;-89.022;41691;572.3;70.9;90
622;marshall;Illinois;17;123;41.044;-89.319;13180;386;34.2;157
623;mason;Illinois;17;125;40.287;-89.899;16038;538.9;29.6;163
624;massac;Illinois;17;127;37.177;-88.715;15161;238.9;64;404
625;menard;Illinois;17;129;40;-89.804;12486;314.2;40.4;95
626;mercer;Illinois;17;131;41.212;-90.69;16957;561;30.3;110
627;monroe;Illinois;17;133;38.355;-90.168;27619;388.3;78.5;2
628;montgomery;Illinois;17;135;39.204;-89.501;30652;703.8;43.2;74
629;morgan;Illinois;17;137;39.719;-90.232;36616;568.8;63.4;85
630;moultrie;Illinois;17;139;39.633;-88.616;14287;335.6;42.9;85
631;ogle;Illinois;17;141;42.026;-89.265;51032;758.9;70.7;26
632;peoria;Illinois;17;143;40.738;-89.637;183433;619.4;294.5;57
633;perry;Illinois;17;145;38.058;-89.323;23094;441;51.6;70
634;piatt;Illinois;17;147;40.001;-88.583;16365;440;37.5;85
635;pike;Illinois;17;149;39.62;-90.863;17384;830.3;20.6;25
636;pope;Illinois;17;151;37.401;-88.545;4413;370.8;11.6;191
637;pulaski;Illinois;17;153;37.197;-89.135;7348;200.7;34.8;327
638;putnam;Illinois;17;155;41.229;-89.266;6086;159.8;38.2;4
639;randolph;Illinois;17;157;38.082;-89.806;33893;578.4;57.7;127
640;richland;Illinois;17;159;38.726;-88.088;16149;360.1;44;67
641;rock island;Illinois;17;161;41.488;-90.506;149374;426.8;346.3;96
642;st clair;Illinois;17;163;38.552;-90.01;256082;663.8;390.4;57
643;saline;Illinois;17;165;37.754;-88.536;26733;383.3;68.5;310
644;sangamon;Illinois;17;167;39.775;-89.652;188951;868.2;221.2;97
645;schuyler;Illinois;17;169;40.135;-90.566;7189;437.3;16;54
646;scott;Illinois;17;171;39.645;-90.463;5537;250.9;21.6;217
647;shelby;Illinois;17;173;39.398;-88.802;22893;758.5;29.6;24
648;stark;Illinois;17;175;41.098;-89.794;6332;288.1;21.3;54
649;stephenson;Illinois;17;177;42.324;-89.644;48979;564.2;85.3;86
650;tazewell;Illinois;17;179;40.599;-89.54;128485;648.9;199;41
651;union;Illinois;17;181;37.468;-89.239;18293;416.2;43.7;113
652;vermilion;Illinois;17;183;40.152;-87.655;83919;899.1;92.1;69
653;wabash;Illinois;17;185;38.43;-87.789;12937;223.5;56.4;78
654;warren;Illinois;17;187;40.89;-90.636;18735;542.5;32.8;84
655;washington;Illinois;17;189;38.36;-89.387;15148;562.6;26.9;181
656;wayne;Illinois;17;191;38.406;-88.419;17151;713.9;23.7;170
657;white;Illinois;17;193;38.093;-88.189;15371;494.9;30.8;57
658;whiteside;Illinois;17;195;41.782;-89.824;60653;684.8;87.7;62
659;will;Illinois;17;197;41.559;-88.039;502266;836.9;733.4;73
660;williamson;Illinois;17;199;37.757;-88.975;61296;424.2;148.8;135
661;winnebago;Illinois;17;201;42.302;-89.065;278418;513.7;558.2;191
662;woodford;Illinois;17;203;40.773;-89.28;35469;528;70;84
663;adams;Indiana;18;1;40.758;-84.936;33625;339.3;99.7;285
664;allen;Indiana;18;3;41.093;-85.119;331849;657.3;520.6;106
665;bartholomew;Indiana;18;5;39.217;-85.9;71435;406.8;179.4;171
666;benton;Indiana;18;7;40.577;-87.295;9421;406.3;22.5;355
667;blackford;Indiana;18;9;40.47;-85.344;14048;165.1;83.8;17
668;boone;Indiana;18;11;40.022;-86.414;46107;422.8;120.3;38
669;brown;Indiana;18;13;39.242;-86.212;14957;312.3;48.8;235
670;carroll;Indiana;18;15;40.581;-86.601;20165;372.3;54.6;270
671;cass;Indiana;18;17;40.748;-86.339;40930;412.9;97.9;154
672;clark;Indiana;18;19;38.367;-85.732;96472;374.9;268.6;108
673;clay;Indiana;18;21;39.465;-87.124;26556;357.6;76.1;66
674;clinton;Indiana;18;23;40.298;-86.512;33866;405.1;84.3;418
675;crawford;Indiana;18;25;38.312;-86.421;10743;305.6;36.5;379
676;daviess;Indiana;18;27;38.696;-87.102;29820;430.7;70.2;33
677;dearborn;Indiana;18;29;39.139;-84.923;46109;305.2;159.2;123
678;decatur;Indiana;18;31;39.318;-85.494;24555;372.6;67;121
679;de kalb;Indiana;18;33;41.38;-85.034;40285;362.9;114.4;86
680;delaware;Indiana;18;35;40.205;-85.4;118769;393.3;299.5;37
681;dubois;Indiana;18;37;38.354;-86.913;39674;430.1;94.8;197
682;elkhart;Indiana;18;39;41.639;-85.91;182791;463.8;413.4;202
683;fayette;Indiana;18;41;39.641;-85.147;25588;215;116;34
684;floyd;Indiana;18;43;38.32;-85.854;70823;148;483.4;254
685;fountain;Indiana;18;45;40.15;-87.272;17954;395.7;44.7;162
686;franklin;Indiana;18;47;39.404;-85.071;22151;386;59.2;161
687;fulton;Indiana;18;49;41.058;-86.223;20511;368.5;55.8;50
688;gibson;Indiana;18;51;38.312;-87.541;32500;488.8;68.1;124
689;grant;Indiana;18;53;40.526;-85.646;73403;414.2;172.7;71
690;greene;Indiana;18;55;39.052;-87;33157;541.7;61.8;205
691;hamilton;Indiana;18;57;40.006;-86.071;182740;394.3;587.7;273
692;hancock;Indiana;18;59;39.808;-85.817;55391;306;199.1;86
693;harrison;Indiana;18;61;38.235;-86.096;34325;485.2;75;133
694;hendricks;Indiana;18;63;39.769;-86.426;104093;408.4;302.4;179
695;henry;Indiana;18;65;39.928;-85.405;48508;392.9;121.7;65
696;howard;Indiana;18;67;40.472;-86.131;84964;293.1;288.7;31
697;huntington;Indiana;18;69;40.866;-85.487;38075;382.6;99.6;14
698;jackson;Indiana;18;71;38.926;-85.943;41335;509.3;82.4;82
699;jasper;Indiana;18;73;41.066;-87.149;30043;559.9;56.5;136
700;jay;Indiana;18;75;40.426;-85.036;21806;383.8;56.4;129
701;jefferson;Indiana;18;77;38.759;-85.434;31705;361.4;88.9;251
702;jennings;Indiana;18;79;39.006;-85.648;27554;377.2;75.3;106
703;johnson;Indiana;18;81;39.55;-86.114;115209;320.3;393;129
704;knox;Indiana;18;83;38.7;-87.454;39256;515.8;74.5;52
705;kosciusko;Indiana;18;85;41.268;-85.829;74057;537.5;140.8;68
706;lagrange;Indiana;18;87;41.633;-85.455;34909;379.5;96.2;152
707;lake;Indiana;18;89;41.537;-87.406;484564;497;987.6;186
708;la porte;Indiana;18;91;41.635;-86.793;110106;598.3;183.4;413
709;lawrence;Indiana;18;93;38.845;-86.494;45922;448.8;103.4;400
710;madison;Indiana;18;95;40.124;-85.704;133358;452.1;288.9;84
711;marion;Indiana;18;97;39.797;-86.137;860454;396.3;2179.3;151
712;marshall;Indiana;18;99;41.347;-86.274;45128;444.3;105.2;40
713;martin;Indiana;18;101;38.679;-86.846;10369;336.1;31.1;345
714;miami;Indiana;18;103;40.74;-86.069;36082;375.6;95.7;227
715;monroe;Indiana;18;105;39.165;-86.538;120563;394.3;306.9;229
716;montgomery;Indiana;18;107;40.034;-86.901;37629;504.5;75.2;81
717;morgan;Indiana;18;109;39.509;-86.402;66689;406.5;170.8;147
718;newton;Indiana;18;111;40.988;-87.382;14566;401.8;35.9;90
719;noble;Indiana;18;113;41.416;-85.391;46275;411.1;115;283
720;ohio;Indiana;18;115;38.953;-84.907;5623;86.7;67.4;26
721;orange;Indiana;18;117;38.564;-86.496;19306;399.5;49.4;153
722;owen;Indiana;18;119;39.318;-86.801;21786;385.2;59.9;12
723;parke;Indiana;18;121;39.757;-87.229;17241;444.8;38.8;38
724;perry;Indiana;18;123;38.006;-86.71;18899;381.4;49.8;47
725;pike;Indiana;18;125;38.428;-87.235;12837;336.2;38.5;0
726;porter;Indiana;18;127;41.516;-87.107;146798;418.1;370.6;265
727;posey;Indiana;18;129;38.013;-87.827;27061;408.5;66.1;72
728;pulaski;Indiana;18;131;41.049;-86.687;13755;433.7;31.9;24
729;putnam;Indiana;18;133;39.646;-86.838;36019;480.3;76.6;81
730;randolph;Indiana;18;135;40.169;-84.999;27401;453;58.9;2484
